Gene_Name,S2N_ALL
M26692_s_at,0.420748320042214
S80562_at,0.420348514305347
D80010_at,0.418974800074893
Z46973_at,0.41875216641912
HG3748-HT4018_at,0.418673949495444
X66503_at,0.418211614106838
U13044_at,0.416006711778516
U59748_at,0.415945272087854
U90902_at,0.415748667372453
L03532_at,0.413888127787256
L07597_at,0.41385761944846
D61391_at,0.413782729747552
L38961_at,0.413506075510717
U85430_at,0.413436148646677
X54942_at,0.413279130577232
HG668-HT4793_at,0.413160285213131
L07493_at,0.413122051978795
HG3111-HT3287_at,0.413092964373794
D13645_at,0.413033600376063
U19765_at,0.412894174321218
X17576_at,0.412757440538178
D50916_at,0.412510254563362
D89859_at,0.412425381141631
AB003103_at,0.412134997291198
U08049_at,0.411863622589168
X17025_at,0.411305531413991
Z48804_at,0.410697984292024
U37689_at,0.410555176711363
X04145_at,0.410409485497359
U82321_at,0.410263505219442
D29810_at,0.409953446486893
X57522_at,0.409835128902307
D28589_at,0.409101115711478
M97856_at,0.408342353775455
Y08915_at,0.408113027198617
U79296_at,0.407937554083884
Z29090_at,0.407637695666145
X87613_at,0.40755371324651
D13435_at,0.407270006682645
X99325_at,0.407096984860001
M86667_at,0.406925311387164
X85753_at,0.40657506808346
M26004_s_at,0.406514753730776
M27749_r_at,0.406395539013912
M80335_at,0.405827080035516
X93512_at,0.405690731033877
U07802_at,0.405652364347582
D50919_at,0.404927707261426
M63180_at,0.40488599045144
D16562_at,0.404405609206076
HG3432-HT3621_at,0.403860218779714
X66534_at,0.403852706727165
D84239_at,0.403013303765104
X56687_s_at,0.401996203971535
U76189_at,0.401609322689296
X81198_at,0.401597756746473
HG4128-HT4398_at,0.401502399542991
D83243_at,0.401389072915523
U47927_at,0.40125388310501
D78577_s_at,0.401183894037095
M69039_at,0.400574943251315
U91985_at,0.399786451060946
Z68204_at,0.399610473098435
U58087_at,0.399503602354674
U18321_at,0.399122156449363
X83857_s_at,0.398560969895987
M92934_at,0.398247771748145
HG1322-HT5143_s_at,0.398178199507717
X54304_at,0.397933125369669
X89430_at,0.397828612203917
Z69923_at,0.39759061183577
X04526_at,0.396939231201684
U23028_at,0.396675742773345
M27749_at,0.396426595356999
X04654_s_at,0.396399021027584
X58987_at,0.396387145123342
HG67-HT67_f_at,0.396122808650114
J05073_at,0.396008771652532
HG4074-HT4344_at,0.395862903011869
X60787_s_at,0.395673024933117
X54870_at,0.395625554949808
U50839_at,0.395534646636674
HG2036-HT2090_at,0.395333030396731
X98743_at,0.395136556189421
U49835_s_at,0.395035728409185
D50405_at,0.394265690675836
L78833_cds1_at,0.394067582661551
L49209_s_at,0.393848015555392
D42054_at,0.393802014883367
U10473_s_at,0.393213317011615
J03779_at,0.393057438022627
Z17227_at,0.392227164839886
D64108_at,0.392210181472514
L36645_at,0.392141798016866
HG3991-HT4261_r_at,0.392102989162398
U14193_at,0.391892147921181
U67171_at,0.391837059872052
Z50749_at,0.3914169644217
S82185_at,0.390920037736748
Z35309_at,0.390287565034769
U80040_at,0.389696726796174
AB000468_at,0.388992184129709
M80783_at,0.388956599912209
X12530_s_at,0.388922663586661
U10323_at,0.388904585313717
U30313_at,0.388278325563531
X78520_at,0.388106214637354
D38522_at,0.387504920900454
M55513_s_at,0.387357079405098
L06133_at,0.386863701992076
M55621_at,0.386819060271879
U50743_at,0.386390331635276
HG3242-HT4231_s_at,0.38632154064556
X02612_at,0.386064519938039
Y09305_at,0.38601945882788
D38555_at,0.385904435318285
U83246_at,0.385312413991045
U75679_at,0.384740079508322
M17754_at,0.384428742351929
X66397_at,0.383329889886069
AF002020_at,0.383306397559856
U23946_at,0.38294501095656
X89576_at,0.382466689229046
X07203_at,0.382415267574571
U04241_at,0.382372587200625
D85433_at,0.382324297034176
Z29064_at,0.381905328426238
X91648_at,0.381350946683446
U01160_at,0.381041461880992
M94856_at,0.380833294691083
D63480_at,0.380753008982522
U24169_at,0.380732056092329
U47414_at,0.379728561657019
D88378_at,0.379149860525411
D85425_s_at,0.378942082065509
U20938_at,0.378830198563145
X15341_at,0.378812348615129
U30825_at,0.378675143119092
M57732_at,0.378439200638735
M73047_at,0.378360363362228
D82348_at,0.378303964482126
U90907_at,0.37817010693761
M24486_s_at,0.377910335898368
U37022_rna1_at,0.377752272018442
L39064_rna1_at,0.377653265092596
AC000062_at,0.377588141114756
J00209_f_at,0.377404064808823
D87466_at,0.377208514658107
D49738_at,0.377130945956158
U22897_at,0.377068649884302
HG3088-HT3263_at,0.3766101073773
U79259_at,0.375714805581038
HG4312-HT4582_s_at,0.375612598825205
U33921_at,0.375598034179482
X72889_at,0.375411886660241
X69398_at,0.375358736704219
Z48042_at,0.375095700578126
X64877_s_at,0.37479163275348
X14684_s_at,0.374763489239921
U45955_at,0.373950207522737
U73843_at,0.373905488089841
M27691_at,0.373651062629513
L11238_s_at,0.373384549921864
M37583_at,0.373377949840169
D86971_at,0.372813361047505
L19686_rna1_at,0.372502175646066
M55210_at,0.372488136284862
K03192_f_at,0.372311407382085
X62822_at,0.372257672008274
D26600_at,0.372246222436249
X06318_at,0.372065942402516
M62810_at,0.371924500562732
U34252_at,0.371878321648487
Y08837_at,0.371660338834733
L75847_at,0.371481427222365
X65873_at,0.371426773790228
Y00097_s_at,0.370767657786958
U62015_at,0.370259060084328
D85418_at,0.369856815966871
U01923_at,0.369616993383024
L27586_at,0.369293617611982
U09820_s_at,0.369268811382734
X79201_at,0.369069199113865
L06845_at,0.368848234938292
U14575_at,0.368762217579275
J04973_at,0.368748737729457
M85085_at,0.368687005747911
M31776_s_at,0.36822465860574
U43672_at,0.36776521367201
J00148_cds2_f_at,0.367356558958066
U62966_at,0.367109434768604
D55716_at,0.366962792015319
X54941_at,0.36652529928951
L11672_at,0.366394072622123
D87455_at,0.366318367806061
X84373_at,0.36631060284323
L29376_at,0.365802387299505
M27394_s_at,0.365659333380264
D82347_at,0.36506517092123
Y00971_at,0.364571108237983
AF009301_at,0.364391079064398
D13168_at,0.363645237205169
X83301_s_at,0.363421634605878
HG2441-HT2537_s_at,0.363247887032515
U70735_at,0.362982034848064
D87120_at,0.362670886633902
M18255_cds2_s_at,0.362443764783737
M33521_at,0.362312924937536
D83781_at,0.36178027323531
X13794_rna1_at,0.361720164862602
L11005_at,0.361680208395238
U59289_at,0.361564497351287
S74221_at,0.361479089831921
X93511_s_at,0.361444114251919
X72304_at,0.361141346198181
M37104_at,0.361141131868016
D38076_at,0.360934149951877
U70322_at,0.360683096371664
D21255_at,0.360519249990772
U72066_at,0.360343266860399
U77664_at,0.359783295603209
U09178_s_at,0.359665827372448
M30496_at,0.359661142047287
U77456_at,0.359444075598143
Y10807_s_at,0.358667457412784
M88282_at,0.358613252055462
M94065_at,0.358300025967439
M86699_at,0.357985616119389
HG4679-HT5104_at,0.357874153243566
X95648_at,0.357702858382149
D00723_at,0.357586504490271
X95239_at,0.35748939556951
M22877_at,0.357474877485935
U34343_at,0.35667948429662
D87683_at,0.356621748299038
X58399_at,0.356167248051967
HG4749-HT5197_at,0.355451456813545
D00860_at,0.355293457584675
M21624_at,0.35520036850855
M68520_at,0.355148986194524
M73780_at,0.354926690111532
D00408_at,0.354786524637245
M60483_rna1_s_at,0.354541584717143
D00760_at,0.353856776707719
M17466_at,0.35370458210533
X64838_at,0.353630486440998
X71874_cds1_at,0.353258432932481
